L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
id	L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
COL18A1-AS2	3.8427178554214	4.27355381975819	4.08409707817465	4.52543930129772	2.9375831287831	3.32192158370355	2.78223698021875	3.03707175499448
STAG2	9.65544801259109	8.90473104475047	9.00856632063796	9.43754351027229	10.3692496746072	10.0411043721323	10.6540333887259	10.3273861034927
SMARCA2	11.3901653223254	10.8814945620742	10.7241055776657	10.9718637013813	11.8840999777985	11.7278684698779	11.9813831943082	11.8580399120728
NAA16	6.76018010324464	6.36064891756267	6.46017301233808	6.53494587541842	7.15673604675902	7.20441436405862	7.50366601389315	7.26796722354221
OTUD6B-AS1	8.97312085078646	8.2786876143586	8.24932561014441	8.55446741699729	9.51078790379653	9.32172720708048	9.69425011776125	9.56035470772246
RANBP2	10.9841819974567	10.1212382755096	10.443116874658	10.6504811671485	11.6014511572332	11.4485233961195	11.6620475354196	11.5829985030337
TGS1	8.48111588896677	7.87274899474277	7.68386411538398	8.10056163605418	9.18695120458979	8.81069712213947	9.13204994551074	9.12397909785783
MYO1F	8.04080257298646	8.44176555081313	8.092681761754	8.05201559430252	7.58323423638669	7.50955709179609	7.46355724745161	7.31206787904485
RPL21	14.3653229024887	14.9655400945734	15.140114771459	15.0081150781769	13.8949987338101	14.1064309476813	13.7680289882834	13.3294395486927
RRP1	12.0873719827507	12.5179789236031	12.4825835513384	12.3345998611645	11.6567704162785	11.854255757357	11.5192861174527	11.6943673122725
SQLE	8.8984480696181	8.01817721669343	8.3839059094701	8.42018536186826	9.44860403556824	9.32208765618311	9.58270350752356	9.49513727397201
DOHH	8.03623714689456	8.35088371688196	8.39290383784117	8.00399097059001	7.5953824390148	7.57160087270749	7.3843495131141	7.51570191065807
DENND4C	6.43041594498452	6.05404384475641	6.22685583755605	6.42788687290097	7.15371169915264	6.89522412732894	7.45959611251728	7.09111889223032
ATP13A3	8.3260183452002	7.90888424958341	8.06448017755083	8.16426156712657	8.81860346313857	8.63087533678072	9.01083873448262	8.82215699823776
TRMT61A	6.63797150294521	7.31665115826573	7.10000680970191	7.22426401394481	6.17630882655985	6.4000131400756	5.95985735710263	6.18025693003787
SLC11A1	6.29446086777646	6.85856026563045	6.63230406582961	6.40857379574396	5.82309524438312	5.7461227175475	5.62697756303484	5.80265045670834
CCDC138	6.99451435150479	6.19312374793402	6.34232907814735	6.36129373350311	7.52845599682837	7.36375314690616	7.5967529201282	7.57732494025069
NOC3L	8.10487096536381	7.39569272832097	7.62904301541912	7.62660064815124	8.53746381165077	8.49731568721343	8.79112786655828	8.58307295813745
ARRDC4	5.71135563378067	5.41624045983087	5.92949037420398	6.1474346245027	6.96953561313143	6.71869194332256	6.83703498333737	6.70356488614356
CCNI	8.35007730677445	7.92355906504926	8.2525994546204	8.21913503298622	8.80654541951569	8.72615003068766	8.89844436818802	8.95231082912366
SLC35C2	7.9876441980472	8.34112776777484	8.0643808335543	7.99491762360089	7.5509680493889	7.5339379298029	7.40236698913357	7.41542777056146
HCFC1R1	7.51256527071811	8.25387537143339	8.36424990856078	8.13119700214307	6.97825774254699	7.35917129748322	6.72974518257155	6.99710835884462
TGIF1	6.97477156598224	6.8664915466897	6.38323655382083	6.52938895805385	7.71478436380014	7.3391960465297	7.65108699213434	7.65003838138027
EFR3A	5.82285947173932	4.79018298463242	5.14928745388597	5.44221553686796	6.67538113038572	6.36529842036348	7.01297195670764	6.66270983804092
EVI5	5.15303284544408	4.9062650400359	5.41039203017303	5.39462070528425	6.20755281596998	5.99106633914575	6.46438182677697	6.10995640661359
CHMP4BP1	5.45403990697928	6.21775299850616	6.1854532780964	6.01997795198314	4.99578829858942	5.23530390256706	4.92582033920194	4.96024446873017
DCAF17	5.95704982249671	5.85446799503769	5.81750327870246	5.85438020279834	6.63220650104321	6.42896325829827	6.94310405875726	6.62213213517828
NLRC5	5.08679221574512	5.7906281876167	5.42524794429047	5.06023358604236	3.97330506432949	4.57430830801352	4.16410513185404	4.06300041989297
BTNL10	6.68562285111504	7.00234858274318	6.6979607446673	6.96511972911687	6.01873866877638	6.10815836999537	6.16572093363428	6.24974187004138
AHSP	12.8816864555496	12.8957557083424	13.1426874589426	13.1345840714098	11.8404353585718	12.0388316288223	12.2734019969403	12.4721079978492
GFM1	8.54615448276776	7.96251900389061	8.13767628949431	8.1908857175335	8.98482976022153	8.84022936191738	9.21133751156075	9.07361267948231
STIL	7.19106617971336	6.63962826378261	6.28205727077726	6.65244904951538	7.83165447924258	7.57659036054147	7.94564464633106	7.78677424355691
DHX35	6.63564676773148	6.44171223727701	6.17561561943274	6.37080197410028	7.21471406597331	6.95460068386855	7.57785249617975	7.43359431309761
TIMM50	7.78959875547735	8.03238360339747	8.21140575843825	7.93227652492683	7.37681806903579	7.39715306356644	7.24476346970788	7.42027645961049
PELI3	6.49878272219567	6.94695082342349	6.73922195534466	6.77805158053958	6.11145767536409	6.10921149874282	5.88790804852868	5.87518444089391
SUPT16H	12.940024930933	12.3343986794007	12.4214738991088	12.5065222075823	13.4436824867102	13.2134430107416	13.5171610085109	13.408380189673
RANBP1P1	6.76313639983847	5.95025465544809	6.64689601937242	6.02045406890773	5.32654651980412	5.52437692225826	5.08659135099541	5.2172659827838
TAF5	7.03645463324738	6.53987782224308	6.77402445582293	6.96363242650856	7.58467951392212	7.44896846175921	7.65867183938253	7.59490493393209
TSPOAP1	8.45777593171446	10.1000197012811	9.22772438134051	9.25506208330042	8.02412418019991	8.20199543711637	8.00476088508777	7.99215895886366
HMGN4	8.19429408327727	7.27364046226005	7.4135346540347	7.44494273810586	8.80458346874211	8.61115738973819	8.89206222902737	8.74075000851889
DCAF7	7.60624149165273	7.41683776902985	7.44384637136255	7.5386875987182	8.24934478758221	7.91284083760442	8.31295233914559	8.12591313111074
TUT4	6.82616992630746	6.44385812910055	6.21625773202098	6.59305300397399	7.39750984483078	7.28595182147004	7.68450231505566	7.28862005443704
CCS	10.3206147517676	10.7882023036196	10.8725244329958	10.7550328000602	9.9126605732959	10.129327394219	9.79680780750949	9.9700283631694
SLC43A1	9.57005689095965	10.304934416555	10.3278251622161	10.0926191084088	9.24849992536323	9.37963530251495	9.20506185818455	9.16668199578399
CSGALNACT2	6.8817070765198	6.50506176208023	6.43697499020299	6.82798699865322	7.5743830066256	7.25992004747576	7.76582087938122	7.50505773045483
PDHX	7.66048935458408	7.34691206654537	7.56349262048685	7.5375406708603	8.16795766822218	8.01932990784369	8.41189400745685	8.18639391826907
PAQR4	7.63872704216829	7.90073050456788	7.59145730510873	7.40890164862884	6.55661675106346	7.01140321176431	6.82078758737298	6.91119320136651
ZNF273	6.3157683163355	5.80991780918033	6.02764215089712	6.30489407111547	7.01755170497934	6.79042218840861	7.16033721665039	6.93302953471255
DENR	9.99571783104338	9.57504545126267	9.63876469905008	9.69545768738076	10.3996438212338	10.2594752977347	10.4619556735447	10.3771071474881
FAM13B	6.7920037722034	6.13913682178117	6.21021129346228	6.42384145169937	7.44712384998473	7.11776010924473	7.66782296859179	7.30810744434913
MAPRE2	8.55743992509968	7.78484925409164	7.75958848401081	7.89557889708251	9.10289008031047	8.91158745864976	9.21122538379989	9.12034909775064
CRLF3	6.96257839159012	7.2193412454692	7.00842570261192	7.06861393500119	7.75739209517071	7.56777667375639	7.89507058966243	7.64327558816624
CDC73	8.80783013592463	8.27745828800226	8.22933980889948	8.46721123707967	9.23489788839143	9.13003384201217	9.47443717704266	9.31036328011188
ATAD2	10.0388438350447	9.73927223013901	9.81879264223575	10.1279910048333	10.6730337827728	10.440763804806	10.9365801027233	10.6640622665711
MICAL1	7.52806326202108	8.02638245808153	8.02325517363681	7.72189266270291	7.07087036623815	7.2269798153524	6.98508051263888	7.10612031497024
CDCA7	7.6356832441333	7.24530416102179	7.35898821139663	7.38220565906034	8.07868108462167	7.90842751632251	8.13203688077493	8.07919155470193
TRMT10A	6.38422685562292	5.66626151228218	6.14159951733513	6.07464877275067	6.94084625663049	6.8875152172292	7.01144093852634	6.90445398399164
SLMAP	8.54105975847852	8.03326941439671	8.38326285397586	8.60071658775047	9.18502374242073	9.04186004215824	9.32241878780072	9.17650020408535
SPDYE3	4.56390309319637	5.91788127359403	5.33488000607661	5.06121679696	3.9964037697718	4.22841033635836	3.97139172997829	4.04729173064599
SNRPFP1	7.80565158143993	8.08805639946155	8.32158154879648	8.34872002887057	7.53178812714305	7.32132422579452	7.0891430411074	7.3560852479047
EHBP1	8.16898998551276	7.60578120949402	7.37500028373074	7.57068922486616	8.64153985549639	8.55031693508559	8.7705672716335	8.70082172218618
ALOX12B	5.21893956643888	6.14866328548437	5.7862857628529	5.44738330833208	4.76078998968008	4.69717245524233	4.59251549251484	4.55151155576314
MIIP	7.53733417829838	7.81433839772061	7.95449854556312	7.74421689659925	7.134895364766	7.225978582765	7.01310792354458	7.14176524836128
NEXN	7.02949323392799	6.56670257998611	6.82978389875903	6.88417032611813	7.69130010987745	7.45051173966014	7.55386238855493	7.46476653275041
SLC6A9	8.53687445402631	9.96238725284005	9.38567128808312	9.30044989968686	8.22025149935888	8.26130165707786	8.1687912984273	8.20466599419816
SNX13	7.98853185501229	7.54054314600568	7.73973261333431	7.74871236560847	8.41430287357241	8.31325921555946	8.54073527983724	8.38427914526011
APPL1	6.17415844884479	5.56717472211864	5.80199694813281	5.8790457710003	6.71598967971395	6.50564533065103	7.00901373941128	6.90250230980256
UEVLD	5.97936680814209	5.13796780539967	5.44782853857167	5.51209512979852	6.4222723346578	6.5845321222204	6.65512002952905	6.50098118143414
SPTLC1	9.0795905966395	8.53636047990153	8.40322933165338	8.68454479308555	9.53461457321224	9.44944912766507	9.67585414541412	9.52558599034406
CARS2	9.35359886508076	9.86178604730725	9.85630819011139	9.69445070277147	8.98858573502074	9.11527785696224	8.89599264632681	9.05376924045866
SINHCAF	5.35714479506901	5.58018973007471	5.66692699625675	5.1063729903	6.21544611256823	6.2873530339261	6.46253186741161	6.2865301197582
AZIN1	9.30561522019347	8.59877800380723	8.85007954363193	8.9060002152029	9.80538282325071	9.59632114566688	10.0225677964798	9.88424771274768
DDX3X	9.42318872547369	9.11263411249611	9.04674154301719	9.14578962098903	10.0787681202195	9.62251352548859	10.2976056905273	9.97745383139986
RBM12	7.82242682082955	7.44334301540074	7.39377344838719	7.59417813285304	8.2787021013103	8.12153257009477	8.37100521592669	8.23338141958993
ZNF518A	6.07615153893024	5.42993655490896	5.60629878825573	5.73118563240669	6.64803792657368	6.37667331667905	6.880822796874	6.80110112382908
AGER	9.4750359547717	10.0242245786968	9.82581185922583	9.88560049439738	9.12354728361156	9.2243546340751	8.943252794064	9.14376085315039
TMEM106B	6.13757401662312	5.41870671384273	5.60571449423324	5.84088907834079	6.69369797257214	6.51636297733496	6.90304869100788	6.80339486681701
PRKAR2B	8.26028447203158	7.80713538955292	7.91983693885946	8.05115947064076	8.82778891125555	8.52860977842618	9.05678834416283	8.77704553870919
ISG15	6.31132741511436	6.73000778121018	6.79859467610987	6.99725658135969	5.7055002794395	6.08650315232543	5.52237680128162	5.63905525838128
MRPL55	7.30860775382131	7.52005710823092	7.77127960052931	7.59604887885686	6.74993164222087	6.98505945643915	6.62519310773952	6.89552992381127
S1PR4	6.55530838606492	7.13112652857236	7.15460961137717	7.0403088992208	6.13356125964232	6.19834214961968	6.0037885617082	6.31231996104986
BZW1	9.05874406646982	8.38729580457128	8.73213881377268	8.7778096375046	9.5752303492354	9.39919002361248	9.68366568068075	9.62050699407427
LONP2	7.36896662060633	6.90941229443985	7.18898086268389	7.34240940030327	7.93915000196522	7.82295398641902	7.9501922563894	7.86162659077876
STK24	8.98065131607253	8.24828733854287	8.33567099161336	8.44251172838175	9.55277655971909	9.27220572065615	9.61707144814816	9.46940899809663
ACTL6A	10.221929853414	9.19365980699718	9.29215725129855	9.53515158697248	10.8397944014643	10.6334723506342	10.9928195829849	10.9138739630765
GTF3C3	8.06923236862904	7.47017925690761	7.59420292909282	7.74434641290985	8.56752068985602	8.33504210680665	8.81053954355265	8.64328057035893
RAB6A	8.88109054365201	8.19286948977155	8.34367328520436	8.50478799647682	9.33314111922468	9.21380283537268	9.60043207806343	9.40812410217163
ZFHX3	5.29002551131918	6.09634323450346	5.7601672405908	5.78457333949098	4.7969675680813	4.94728584703632	4.79616573750326	4.85564209444025
KRAS	7.00479281078247	6.90907565448907	6.81501056474621	7.1184240899943	7.6148963985879	7.44308158577788	7.71617253004512	7.68996626942956
SMNDC1	8.14838435218638	7.44724921723086	7.61701735711949	7.62184563880769	8.5337359386134	8.57889336656125	8.61145029000922	8.61743063911622
ZNF511	6.79337483380525	7.11306463871187	6.9750411691206	7.05539215132202	6.34552348119873	6.44055402031505	6.16508891365725	6.34513398719581
DNAJA2	10.1262992262718	9.37262124805885	9.57158890199288	9.72804339740014	10.6145123738716	10.4745908597997	10.7051155915544	10.6971484679045
NSUN2	9.39130570813122	8.92100605733053	9.09040386750191	9.19125820892535	9.83978968960509	9.68103052348717	9.84124392988473	9.85171203657038
ADGRL1-AS1	5.95868111231493	7.19591421651649	6.85147450230348	6.82353032132672	5.76954308044395	5.70981927648762	5.61870402748041	5.48300579281837
NAA15	8.77138046835079	7.97726362632663	8.12852494422685	8.32816116403699	9.32412438711125	9.06148644941966	9.55288389415875	9.39337401932766
TRMT6	8.89939701612679	8.30500520227598	8.44210171298096	8.41372767547344	9.24835829449929	9.23410476528057	9.37904539824925	9.39916855976342
MECOM	3.6184911234173	3.34462122405597	3.56101290300906	3.30146463730442	4.45186045095014	4.50195597025122	4.67181314117895	4.30217871301998
TSEN15	8.44725502552543	8.16487790622427	8.55944113328355	8.6379443117251	7.81269481406428	7.88400317643382	7.77357828435628	7.86052494591332
KIF3A	6.81330855252889	6.86885455315195	6.55727879897451	6.75061231390932	7.28311887603649	7.35737791674203	7.45752077572309	7.36732613089897
FAM3C	7.98638845657387	7.08673952198053	7.52626379674406	7.66118836110671	8.69535157838215	8.63967437408861	8.61236895869437	8.42324265124474
ST6GAL1	7.14189567176185	7.33225009399051	7.11275338349179	7.36503964029097	7.84406556351167	7.71223299435144	7.91477322687022	7.9364330944962
JOSD2	7.74620647348781	8.54319987092771	8.57928540538598	8.39199450621607	7.43765651263234	7.58744639597754	7.18417731580099	7.37524053910224
GADD45B	6.1681081527178	6.10033142899675	5.85749740649223	5.8328565779189	5.2123122258396	5.37777758189748	5.03151492409318	5.00113193276458
PPP1R14A	8.74687682926402	8.45310214814713	8.49983813613869	8.59237175685516	7.9063728971645	8.15566573211778	7.84871895736065	7.91894685936905
G3BP2	8.8011896790994	7.93024626693932	8.06056083312964	8.43730127802737	9.4948503564176	9.14522848983401	9.69706463162221	9.44349064263959
LIMD2	7.32296612643038	8.04963618433739	7.94361816247338	7.82386742617996	7.05911449187233	7.03534244219828	6.76484908874033	6.97255675027367
SPDYE21	4.61306973105081	5.41339948982076	4.75462993964857	4.95891096295825	3.95066105030479	4.0011436394822	3.64297873165048	3.99647965161847
ARID4B	8.14071940011639	8.27956408459357	8.11092752029956	8.35890164161748	8.93700269975002	8.69198945452422	9.1769206032075	8.82625689807901
ARMCX1	5.60866936394346	5.37157963125363	5.31000957538038	5.04507852867796	6.07470075259625	6.11348619147813	6.3225354137184	6.1910818585455
DGCR2	6.96854594030083	7.0119169227511	7.10935354308109	6.95464321607007	6.3622446862612	6.46235969257354	6.50403820756329	6.40981761844835
MTCH2	8.86423147678368	9.12063594419846	9.49106365363459	9.27911075818212	8.45571552354284	8.52843257575769	8.35070332909551	8.55955151343643
RNFT1	5.86396850075646	5.34588989109985	5.86786509957514	5.87487544707281	6.50049055373111	6.51576931960027	6.78379888393175	6.62283331099911
FOXJ3	6.65906877072992	6.65890415704793	7.08540987705568	6.81906688340054	7.46564707983382	7.49608983236971	7.68235278273581	7.51517347859359
HMGCR	7.8093794710059	7.02248491060242	7.30195704958139	7.32209777236676	8.25427546091551	8.19580433118276	8.52067153750282	8.30777520305297
GNPDA2	6.72252762283451	6.22358643678111	6.19701813029161	6.37940613209622	7.14993311627114	7.11217838622084	7.39454937567656	7.12857298656967
INTS6L	7.53449830729944	7.1924372974124	7.59631154149585	7.69579172306022	8.24777161615697	8.12678791461358	8.1819229006429	8.24993306263383
LRPPRC	10.5136864204438	9.99644359543916	10.257777393151	10.2808546181223	10.926735937187	10.8184888382189	11.0662160052914	10.999403953101
TXNDC5	6.33433996104778	5.91509420929402	5.7068395003681	5.79109362212536	6.6840338416308	6.75853687827485	7.0397823150543	6.89226276086216
IL1RL1	5.34159792276462	5.20971379649912	5.42723789886305	4.92156866241542	6.05248915739327	5.96175460452958	6.14485454219451	6.06816359452884
MTREX	9.04889894410794	8.32197369101336	8.38573018091567	8.48556045778733	9.54139442199442	9.38806101334315	9.63725514385229	9.49462539848026
