id,GSM1618288,GSM1618289,GSM1618290,GSM1618291,GSM1618292,GSM1618293,GSM1618294,GSM1618295,GSM1618296,GSM1618297
SIGMAR1,10.23544,10.15007,10.00069,11.49681,11.51353,11.51133,11.58069,11.6757,10.12222,10.13997
FOXO3,9.492332,9.417856,9.234194,8.880501,9.017285,8.795103,9.348767,9.092264,11.18531,11.44806
SLC19A2,8.025252,7.907001,7.98306,8.777183,8.544279,8.644264,8.535685,8.598188,7.0368,7.055526
DLAT,8.517355,8.738889,8.868969,9.896123,10.10344,10.03999,10.149,10.04919,8.157871,8.239881
SRPK2,8.11937,8.148763,8.285337,7.902915,7.721075,7.788919,7.558434,7.554941,6.075105,6.061599
LYAR,7.482598,7.919991,7.809979,9.472827,9.390618,9.289884,9.29685,9.3578,7.181538,6.876382
IL1R1,5.117254,5.293416,5.013734,4.57945,4.743086,4.558624,4.786134,4.699098,6.51561,6.75974
ARRB1,10.95231,10.82579,10.73448,9.504537,9.591059,9.524628,8.892234,8.674262,7.071967,6.814728
MTHFD1L,8.448288,8.493383,8.526056,8.887483,9.178887,9.169293,9.400177,9.417138,7.690234,7.760758
GRPEL1,7.309956,7.246762,7.250996,8.708131,8.65222,8.851849,8.923675,8.842629,7.457971,7.38238
URI1,9.755792,9.996246,10.01602,10.18864,10.26006,10.08128,10.05749,9.711947,7.872468,7.72166
ZNF280C,9.235688,9.233575,9.221008,9.000893,8.878414,9.101357,8.563005,8.86606,6.270601,6.687696
IL6ST,8.996776,8.675757,8.625669,8.049425,7.723258,7.935349,7.89465,8.127108,10.48626,10.92734
FXN,7.865257,7.731791,7.844789,8.908983,8.943927,8.86024,8.983506,9.014452,7.66158,7.534658
TMCC2,6.501804,6.521482,6.39839,6.641044,6.772831,6.742793,6.872761,6.957346,9.146811,9.790435
BTG2,10.24862,9.988501,10.19748,7.12207,6.96769,6.510711,8.418145,8.094021,11.03901,11.18907
PEA15,9.422598,9.426575,9.429466,9.756477,9.779249,9.565431,9.708131,9.502052,7.88706,8.020918
GPX4,10.61896,10.50113,10.45665,11.11781,11.15776,11.09815,11.17062,11.09445,9.732587,9.782097
HEATR1,9.46721,9.640392,9.652413,10.37119,10.35943,10.468,10.38441,10.30863,8.747329,8.8845
QSER1,9.800775,9.659501,9.617451,9.936382,9.850084,10.14008,9.698206,9.714515,7.665762,7.936645
NUDT4,9.649112,9.62514,9.699835,10.15867,10.20089,10.07826,10.23036,10.26341,11.69987,11.97932
GPR174,9.131401,9.673093,9.563391,8.01972,7.452833,7.886228,6.660127,6.997701,3.572719,3.681823
PGD,10.49521,10.58475,10.52309,11.03544,10.82926,10.95038,11.1653,11.22533,9.569329,9.744106
FBL,10.90537,10.78354,10.83056,11.21679,11.31639,11.35204,11.4482,11.41365,10.03742,10.09707
TMEM5,7.867098,7.833138,8.005659,8.330798,8.435719,8.293719,8.043404,8.1354,6.645833,6.617147
EML4,8.949205,9.1715,9.275795,9.071906,9.352478,9.211316,8.960067,8.914807,7.047972,7.074856
ALDH3A2,8.005847,8.084499,8.262884,8.425971,8.222901,8.016667,8.178388,7.927898,5.913764,5.842967
FAM45B,8.645758,8.784757,8.812796,9.624249,9.801574,9.761277,9.870413,9.861369,8.345419,8.127081
CRTAP,10.37045,10.31252,10.44146,10.88755,10.89406,10.77463,10.75439,10.61596,8.202246,8.724802
FOXO3B,6.822615,6.985441,6.640438,6.419494,6.693516,6.516365,6.663518,6.447986,8.576815,8.551642
TRHR,3.72867,3.991704,3.784784,3.923877,3.802772,3.84687,3.737545,3.849878,5.374161,5.395746
TCTN3,8.367249,8.395459,8.363784,8.915113,9.110765,8.979151,9.178453,9.054646,7.683458,7.713164
LANCL3,5.675434,5.399681,5.483215,6.625586,6.619907,6.476894,6.791521,6.93784,8.580301,8.810357
ERLIN1,9.706262,9.794458,9.904354,9.602825,9.421882,9.460548,9.452078,9.339423,7.815241,7.594299
CIRH1A,10.37502,10.60664,10.62723,11.51986,11.39437,11.57097,11.36891,11.51838,9.783645,9.718419
MIR1182,6.262856,6.636097,6.391987,9.223598,9.270563,9.552045,8.842253,9.23331,6.149307,6.51579
OTTHUMG00000151730,6.56203,7.117628,6.951408,6.101637,6.042142,6.046934,6.174407,6.069648,8.512287,8.912155
TMSB10,11.6859,11.58851,11.47471,11.20277,10.87561,10.85954,10.49867,10.16736,8.212139,8.102095
ATP2A2,10.22345,10.22843,10.20562,10.68133,10.67432,10.75026,10.66091,10.6948,9.20017,9.399783
LAPTM5,12.39032,12.48857,12.62193,13.04051,12.62016,12.74894,12.10269,12.27255,9.687621,10.02651
FEZ2,7.671757,7.782401,7.722229,7.496027,7.406032,7.307949,7.351418,7.158684,5.55758,5.730659
IMPACT,9.107363,9.153093,9.311468,9.391364,9.33439,9.327784,9.39084,9.267404,7.641774,7.844735
ABCC1,10.35202,10.55523,10.5167,10.25431,10.01833,9.985451,9.507412,9.447796,7.63375,7.798114
SUPV3L1,9.190661,9.409332,9.364353,10.0887,10.21473,10.05673,10.23372,10.1769,8.715646,8.661291
FAM86C1,7.805026,7.838827,7.713253,8.458652,8.409232,8.564378,8.454321,8.559275,7.055343,7.131909
ALG3,8.583759,8.610743,8.608224,9.277755,9.292217,9.331775,9.194392,9.415503,7.868826,7.93137
UNG,9.017773,9.191656,9.150927,9.923776,9.931765,9.810308,9.800752,9.687236,8.195271,8.318544
SERINC1,9.331011,9.571049,9.564515,9.084755,8.881791,8.966245,9.140328,9.168159,10.75445,10.8757
ANAPC1,9.535073,9.676662,9.711156,10.10913,10.15911,10.18669,10.07918,10.02865,8.594167,8.70842
IDH3A,9.232629,9.379184,9.482987,10.12884,9.83588,9.987925,9.697891,9.784083,7.968179,8.028681
INTS10,8.430405,8.673101,8.698928,9.215822,9.136768,9.177709,8.935224,9.08195,7.42837,7.372478
FAM102B,8.594848,8.681006,8.541963,9.010746,8.886232,8.768951,8.716188,8.557942,6.729954,6.994664
SEC62,7.964971,8.154031,8.376773,8.423213,8.230194,8.228995,8.318934,8.29078,10.21097,10.39763
PGAM5,9.028084,9.034998,9.131323,10.37683,10.50352,10.2771,10.4581,10.3046,8.895588,8.824362
DOCK2,10.46068,10.39402,10.53296,9.414065,9.072912,9.135777,7.946457,7.642118,5.856032,5.766369
PRRC1,9.920873,10.0819,10.10314,10.02752,10.10395,10.03562,10.09807,10.02617,8.679077,8.700395
FBXO30,8.870255,9.121203,9.167375,9.520518,9.553659,9.451469,9.535789,9.505272,11.12589,11.32022
CPNE3,9.473478,9.596864,9.514645,9.891446,9.55498,9.997902,9.449492,9.428608,7.36258,7.528739
TEX10,9.150871,9.156842,9.165174,9.508131,9.681127,9.644631,9.600814,9.423509,8.094869,8.101774
RORA,6.8203,6.761714,6.895907,6.263636,6.224355,6.277771,6.33716,6.500591,7.984547,8.326576
TMEM140,7.79597,7.811603,7.610955,6.244159,6.297564,6.256096,6.34818,6.195062,8.318544,8.891269
SLC25A12,8.013851,8.21206,8.17522,7.755702,7.566814,7.64291,7.558186,7.586578,6.02003,6.118811
ABCB6,7.18178,7.052841,7.049555,7.833349,7.925179,7.796473,8.258983,8.570931,10.3497,10.78552
FAM60A,9.582672,9.691748,9.779063,9.646458,9.390019,9.390295,9.089581,9.120329,7.343898,7.496242
TMOD2,8.721825,9.209608,8.769264,5.629128,6.001589,5.700572,6.274387,6.114018,8.662647,8.648463
SWT1,7.047731,7.503323,7.418013,6.468055,6.516299,6.422852,6.406757,6.42582,8.34309,8.371214
TSPAN5,6.900688,7.028171,6.731209,7.873988,7.674466,7.473291,7.98921,7.93754,10.0387,10.38952
FASN,8.750677,8.84012,8.709114,10.48239,11.1432,11.06258,11.12198,11.25224,8.566157,8.293818
PPT1,9.710226,9.753073,9.770235,10.15012,9.959474,10.25168,9.909955,9.973947,8.453609,8.349576
GM2A,8.334737,8.287978,8.415718,8.712654,8.482191,8.691398,8.031989,8.14395,6.58738,6.428405
DGKE,8.354077,8.578598,8.628162,7.512125,7.316357,7.302448,7.178102,6.941132,5.221354,5.271201
YPEL3,9.248474,9.0748,9.289147,7.68279,7.870702,7.779755,7.93739,8.073979,9.598854,9.839358
FAM35BP,7.748648,7.933094,8.057973,8.806717,9.128173,9.020818,9.044134,8.744573,6.780689,6.478002
OTTHUMG00000159352,4.986696,4.923142,5.047485,4.663332,5.160247,4.725887,4.793944,4.875548,7.240903,7.762329
UBQLN4,8.637464,8.574167,8.514979,9.361111,9.745955,9.502708,9.525669,9.522131,7.826694,7.770856
CPOX,6.943974,7.08274,6.917475,8.613544,8.412735,8.527729,8.831103,9.061543,10.51767,10.60034
CNOT7,9.070229,9.272904,9.131984,9.279781,9.180436,9.205947,9.218141,9.032374,7.542246,7.664676
RUNDC3A,6.791058,6.641363,6.554602,6.700193,6.762453,6.712476,6.901063,6.82426,9.785803,10.77894
CDK2AP1,8.763382,8.884579,8.786999,9.028822,9.111714,9.060806,8.965175,9.052964,7.741931,7.744789
BOLA3-AS1,8.134269,8.156158,7.980023,8.498618,8.568039,8.586501,8.767559,8.846196,7.46679,7.461434
CISD1,5.192963,5.522827,5.540356,6.81274,6.775417,6.711155,6.696673,6.535949,4.829707,4.845666
LPIN2,8.254435,8.604612,8.520723,8.007054,8.087245,8.048077,8.243706,8.22501,10.31336,10.85254
MPZL1,8.111394,8.297113,8.368388,8.591443,8.470551,8.348529,8.53138,8.359604,6.780695,6.697372
OR2T8,7.262882,7.088711,6.986354,6.85283,6.792838,6.830432,6.894832,6.906026,8.416864,8.666241
ERAL1,8.477824,8.480696,8.450865,9.590169,9.682268,9.572441,9.67867,9.502135,7.656334,8.024859
GNA15,10.04422,9.763254,9.822382,9.634832,9.955717,9.914259,9.967969,9.822606,7.910402,7.574577
LOC257358,5.965354,6.031919,5.916351,8.669014,8.518546,8.843942,8.131289,8.595651,6.209401,5.946208
MLC1,9.823543,9.878482,9.611632,9.889665,9.917319,10.20676,9.463441,9.532768,7.628853,7.356871
TAGLN2,10.6863,10.5872,10.46116,10.80067,10.86388,10.74101,10.77945,10.83807,9.412594,9.268251
DTD2,8.709861,8.551891,8.5824,8.877001,8.862272,8.785095,8.821749,8.820653,7.348447,7.518325
CMPK2,7.549728,7.579963,7.612758,7.690418,7.594533,7.34137,7.696512,7.475818,9.326802,9.494737
ZMYM4,10.09881,10.20372,10.24537,9.9801,9.92768,10.0607,9.750281,9.806812,7.953773,8.282809
CDKN1B,9.469761,9.336695,9.509576,9.012394,8.878264,9.011324,9.16785,9.128826,10.6404,10.93563
B4GALT6,9.586637,10.03534,9.99011,7.850958,7.622776,7.897985,7.729649,7.744442,5.647198,5.52937
TTC27,8.222457,8.43189,8.474459,9.140936,9.24192,9.089445,9.183014,8.872432,7.134913,7.273097
RSL1D1,11.02931,11.0901,11.08378,11.33925,11.21532,11.20169,11.19546,11.20799,9.851947,9.591945
NUDT5,8.18667,8.338167,8.264402,8.963739,9.009247,8.910378,8.774578,8.633018,7.137194,7.334674
NCL,10.67932,10.7493,10.91657,11.32165,11.23036,11.32437,11.18832,11.1801,9.805273,9.726779
CHML,8.298227,8.540174,8.375979,8.558306,8.562127,8.866509,8.413861,8.589583,6.496702,6.675279
TXNDC5,9.565023,9.580343,9.586072,10.47436,10.44915,10.28829,10.33992,10.23678,8.938433,8.760999
DHX33,8.641177,8.753225,8.749704,9.680519,9.749602,9.500433,9.49533,9.294528,7.73138,7.84716
CIAPIN1,8.767548,8.795067,8.738556,9.906368,9.800524,9.770895,9.870274,9.725288,8.49805,8.494874
TSPAN6,5.543484,5.940751,5.810933,7.701802,7.689345,7.681813,7.472003,7.290643,5.602072,5.409246
PTPN6,10.60527,10.45776,10.49766,10.48024,10.32149,10.32549,9.446341,9.194798,7.740036,7.526601
SMARCC1,10.39737,10.37085,10.56884,10.44991,10.39025,10.43102,10.15974,10.1518,8.681162,8.832497
ANXA2P2,9.640251,9.911684,9.249633,11.50834,11.27148,10.68481,10.31419,9.967715,6.459259,6.484537
SEPN1,9.64989,9.608562,9.445104,9.956356,10.04152,9.924664,9.663635,9.729249,8.299391,8.105831
MYCBP2,10.0434,10.05273,10.15579,9.159698,9.160149,9.172008,8.907931,8.748679,7.289461,7.499427
NFKB1,8.601364,8.552737,8.74353,8.887859,9.066651,8.724314,8.799984,8.430615,6.189118,6.524933
PNPO,8.462564,8.335453,8.35569,9.860164,9.926608,9.760871,10.07472,9.972166,8.502753,8.674909
FAM132B,8.130465,7.934326,7.906104,8.181207,8.375603,8.355332,9.152354,9.166608,10.82706,11.17923
NCOA4,10.72577,10.97789,10.95982,10.74828,10.53881,10.61113,10.6405,10.7446,12.25533,12.35135
ACOT9,7.687812,7.693788,7.664031,8.381169,8.231307,8.184052,8.19202,8.140538,6.890676,6.80059
SNHG8,8.821999,9.091893,8.889633,9.999973,10.17048,9.761313,10.11351,9.688588,7.609133,7.606565
TMEM33,9.017919,9.103739,9.124235,9.844924,9.915281,9.812966,9.89522,9.683637,8.327889,8.435034
SRPRB,7.589316,7.653714,7.498571,8.441482,8.481619,8.371325,8.456726,8.270463,6.996615,6.875587
ZDHHC16,8.570786,8.790939,8.706787,9.314657,9.159725,8.987906,9.085595,8.986326,7.367844,7.366632
DDX18,8.996493,9.096281,9.135457,10.17556,10.00542,10.14028,9.935635,10.00815,8.594028,8.662722
GPATCH4,7.338928,7.548045,7.592,8.479482,8.513144,8.45838,8.458881,8.488669,7.013854,7.100402
TRUB2,8.380785,8.763373,8.624677,9.380071,9.456111,9.434852,9.50739,9.529442,7.769659,7.900484
IKBKAP,9.137678,9.069984,9.092482,9.746041,9.91095,9.772498,9.888767,9.739447,8.376131,8.499609
C1QBP,10.21464,10.42562,10.38682,11.59039,11.5917,11.29368,11.53502,11.26415,9.570843,9.477538
RASA2,8.77524,8.63045,8.95874,7.797368,7.717613,7.768507,7.539317,7.380929,5.887833,5.87779
DHX57,7.747354,7.833138,7.937624,8.156686,8.118267,8.176351,8.185874,8.067238,6.795487,6.60251
NOP2,8.882095,8.942352,9.085026,9.840481,9.672915,9.900659,9.564227,9.800199,8.085175,7.977969
HSP90AB1,12.25337,12.22239,12.2158,12.48096,12.49823,12.42565,12.44413,12.3725,11.22031,11.27727
SNORD58A,8.443987,8.607695,8.273805,7.993032,8.200971,8.085775,7.829341,8.128599,6.136168,5.95395
YPEL5,9.754884,9.823431,9.860759,8.184057,7.799417,7.945117,7.995329,8.151622,9.814808,10.06713
CLNS1A,8.982533,9.155299,9.063493,9.138969,8.899702,9.172941,8.902509,9.067554,7.411501,7.367445
MIR1281,10.18165,9.992682,10.02335,9.67589,9.748357,9.762388,9.850868,9.861534,11.31843,11.64933
THEM5,5.230829,4.926828,5.191956,5.082829,5.412273,5.079958,5.365809,5.350375,7.383756,7.216916
ATP8B2,9.299566,9.3444,9.268312,8.743423,8.614131,8.532935,8.483822,8.527623,7.208262,7.216474
TXLNG,8.429733,8.516789,8.576365,9.266177,9.134579,9.138641,9.086253,9.052545,7.788065,7.814417
TRAPPC2L,7.640543,7.704375,7.799633,8.727245,8.68593,8.719785,8.7423,8.714089,7.53954,7.496156
SCARNA10,8.923535,8.622431,8.63693,7.663039,7.384393,7.360275,7.600364,7.375766,9.390366,9.511441
TBCEL,8.441893,8.652431,8.579515,8.840302,8.605813,8.33971,8.286066,8.13102,10.36657,10.77057
POLR3E,9.034017,8.953345,8.983004,9.472177,9.576302,9.664733,9.662033,9.775059,8.428923,8.397161
SLC25A39,9.678041,9.743378,9.661176,10.70491,10.67779,10.68436,11.26046,11.40134,12.58063,12.79038
SCD,10.51123,10.69772,10.40976,12.35942,12.57568,12.70479,12.56934,12.67515,10.32856,9.690657
SSBP2,11.18258,11.29371,11.31619,8.704448,8.473927,8.477353,8.809068,8.762319,10.22176,10.41253
GSTK1,9.275066,9.398776,9.385782,8.764442,8.795793,8.742457,8.856397,8.739228,7.59078,7.529121
DDX56,9.436612,9.456244,9.312944,10.22316,10.18501,10.33363,10.20178,10.40167,8.893831,8.899702
HECTD4,9.304038,9.210195,9.283453,8.739213,8.692689,8.99925,8.789391,9.248752,11.09085,11.38382
LRPPRC,10.07541,10.29482,10.27322,10.99594,11.07486,10.9637,11.08509,10.86614,9.473929,9.477734
CTPS2,8.730999,8.865277,8.899897,8.818274,8.682964,8.666869,8.596192,8.550302,7.202297,7.276704
TDH,5.244534,5.072819,5.074793,5.120739,5.241955,5.255141,5.287291,5.451005,7.077221,7.520267
RAP1GAP,7.417694,7.164118,7.230165,7.526599,7.677039,7.661067,7.895159,8.065783,10.31466,11.06482
RNF19A,8.932247,9.141628,9.131631,8.090356,7.690015,8.096188,7.87168,8.142286,10.18161,10.56873
ATP11C,9.00168,9.05884,9.101204,8.755737,8.707054,8.788587,8.642228,8.569244,7.451458,7.40842
RPAP3,8.933372,9.0226,9.092719,9.382234,9.53311,9.36855,9.480861,9.306905,8.01157,7.904236
KDM1A,9.726332,9.877535,9.852775,10.39677,10.53733,10.40001,10.44565,10.31098,9.03874,9.042165
CNDP2,8.917582,8.954534,9.128633,9.848392,9.410785,9.342273,9.248336,9.203019,7.176871,7.086638
TRIM27,8.239814,8.336339,8.522304,8.888309,9.02802,8.843142,8.797963,8.763995,7.206486,7.307658
EPCAM,6.28011,6.40405,6.368959,8.342762,8.204684,8.243379,8.497971,8.291446,6.234969,6.693721
FCHSD2,10.21953,10.22792,10.47812,9.03605,8.927691,9.053204,8.703145,8.815344,7.233846,7.295073
ACLY,10.11715,10.26206,10.19412,11.3063,11.45801,11.47732,11.49409,11.57451,10.02582,10.20816
ANKRD50,8.192796,8.713231,8.862536,8.067068,7.958313,8.001188,7.441457,7.279101,4.503011,4.879446
FKBP5,9.280714,8.669333,8.875477,11.5353,11.23107,11.41232,11.1894,11.21931,8.908443,8.811848
FAM217B,7.796758,7.991812,8.001801,8.5089,8.506904,8.414321,8.287216,8.163241,6.872477,6.841684
MARS2,8.017224,8.47,8.341978,9.530981,9.321302,9.271332,9.219041,9.127312,7.202231,7.235455
HOMER1,5.73773,5.777265,5.757291,8.314396,7.792215,8.059278,7.468263,7.492891,5.614401,5.556967
FAM214B,7.81089,7.681595,7.665707,7.590525,7.636663,7.45813,7.782583,7.697114,9.571596,10.12823
RWDD2B,8.369591,8.682205,8.532292,9.583542,9.141975,9.585658,9.011122,9.341389,6.829645,6.913499
MGST1,5.783124,5.578129,5.581519,6.980619,6.891269,7.14216,6.758519,7.062414,5.115742,5.20164
TKT,10.24134,10.25147,10.30098,10.42258,10.33724,10.41768,10.31074,10.44229,9.166363,9.199783
CREBRF,8.810698,9.101451,9.072142,6.972346,6.447941,6.711206,6.365036,6.72242,9.162427,9.736134
PPIF,8.70269,8.735501,8.574279,10.25435,10.10815,9.876218,10.09349,9.804769,8.10821,8.103428
TCEANC,6.817565,6.833091,6.836729,6.545743,6.606082,6.684307,6.693357,6.85229,8.065437,8.287966
ME2,9.636144,9.854401,9.980184,10.30093,10.25418,10.09387,10.07379,9.778244,6.963517,7.606223
TIMM9,7.364043,7.402763,7.327883,8.07277,8.046037,8.070737,8.267555,8.235098,6.983797,7.138668
IBTK,8.002645,8.217448,8.339489,8.599353,8.57539,8.712041,8.432179,8.492558,6.930233,6.920128
COLGALT1,9.903925,9.837053,9.874196,10.39607,10.78189,10.78397,10.70889,10.80564,9.054829,8.971403
GNAQ,10.33211,10.28693,10.28412,10.28973,10.26405,10.31295,10.09961,9.985778,8.923038,8.878489
RPF2,8.812374,9.04671,9.115097,10.30207,10.18877,10.26489,10.42703,10.3856,8.967832,8.905256
LAP3,7.975384,8.242259,8.287718,9.194361,9.070124,8.990572,9.173281,9.189237,7.462514,7.620399
ACN9,6.039959,6.208794,6.258719,7.317408,7.531186,7.485392,7.496392,7.20753,5.680676,5.710708
XRCC6BP1,9.64317,9.612885,9.569336,10.50078,10.59131,10.67764,10.54104,10.56339,9.31403,9.365423
HMGN3,9.218196,9.135751,9.067209,8.632581,8.191379,8.275566,8.111614,7.916208,6.066525,6.16159
TULP4,8.925064,8.853855,8.914458,8.662579,8.618005,8.806329,8.477972,8.474685,7.088408,6.765539
DHCR7,8.217356,8.827496,8.589812,10.12335,10.44585,10.59333,10.51632,10.74785,7.923351,7.458433
SLC25A37,9.148097,9.037877,9.015865,9.371866,9.443254,9.669689,10.64015,11.02104,12.63655,12.75991
ATG4D,8.327043,8.250885,8.32911,8.581129,8.668531,8.48156,8.848353,8.885922,10.28496,10.63529
NOC3L,7.753762,7.942232,8.102715,8.644221,8.513849,8.775385,8.721481,8.739759,7.047253,6.796947
PTPN7,9.010921,9.096382,8.942961,9.920654,9.814116,9.609745,9.482019,9.231869,7.734795,7.677929
TMEM109,9.880211,10.09363,10.05282,10.9857,10.99324,10.85446,10.7595,10.67031,9.354011,9.372683
TNXB,7.149876,6.921448,6.924573,7.13761,7.257823,7.165075,7.327041,7.313401,8.864674,8.682401
BDH1,7.54578,7.675631,7.65491,8.460776,8.391096,8.544677,8.366968,8.512681,7.161643,7.026423
SCCPDH,9.229305,9.53772,9.521438,9.622381,9.895721,9.808788,9.893069,9.737156,8.094255,7.909286
AGL,8.320128,8.476274,8.49635,8.596205,8.62705,8.530094,8.589023,8.459013,7.058197,7.231378
SLC22A23,7.52687,7.42185,7.267607,7.725904,7.855888,7.932201,8.314002,8.386373,9.910768,10.23081
MPP6,8.210351,8.513976,8.712954,8.091485,8.269383,8.161601,8.098894,7.927307,6.094459,5.990821
RHOBTB3,7.942985,8.052874,8.084108,9.034779,8.91676,9.061824,9.053757,9.059625,7.81854,7.845293
NUDT3,10.62044,10.45232,10.62208,10.47973,10.5357,10.23775,10.37994,9.99871,8.34516,8.25982
QTRTD1,7.14349,7.457427,7.550507,7.963656,7.588219,7.683666,7.372526,7.344826,5.397009,5.3455
LOC92249,9.340276,9.470649,9.412203,8.839542,8.725266,8.865816,8.719478,8.833508,7.198976,7.45563
PRKCQ-AS1,8.540407,8.972283,8.798896,8.387817,8.461861,8.3515,8.242662,8.136751,6.365968,6.509812
TTC19,8.87219,8.97069,8.939033,9.25881,9.028646,9.169934,9.007029,9.003547,7.707244,7.735729
APOC1,7.315048,7.327668,6.882972,10.51462,10.36111,10.43098,10.19166,10.33062,8.085447,8.34755
MRS2,8.102417,8.320242,8.390892,9.21384,9.136295,9.172575,9.313471,9.065702,7.520741,7.654922
TMEM97,8.058219,8.425808,8.070958,9.658219,9.680805,9.770534,9.820106,10.01241,7.974012,8.190208
KCNK5,7.644204,7.838362,7.584699,8.758695,8.81349,8.782382,8.492634,8.506058,7.207551,7.080026
PPP1R14BP3,10.00087,9.672926,9.610222,10.81745,11.19058,10.87124,11.0897,10.94576,9.024612,8.953963
BCL2L1,8.063498,8.056116,8.002738,8.782481,8.876577,8.962204,8.803592,8.84383,10.04794,10.25592
OTTHUMG00000014906,4.616719,4.458402,4.388738,3.969889,4.109596,4.076203,4.385689,4.021356,5.888134,6.109954
NDUFAF4,6.536892,6.757638,6.726353,7.778302,7.450375,7.827572,7.606988,7.785939,5.919904,5.876878
GORASP2,9.196124,9.365444,9.39709,9.911415,9.846046,9.842386,9.7275,9.682169,8.326696,8.469593
PLTP,8.88898,9.05575,8.829075,9.412944,9.384612,9.35887,9.195745,9.370399,7.810511,7.947234
C10orf2,7.152065,7.316012,7.529274,8.548236,8.715771,8.66568,8.469104,8.609373,6.804365,6.927607
GLUD1,9.770108,9.936378,10.03618,10.25519,9.974121,10.11215,9.834253,9.820424,7.909564,8.216453
TOE1,8.428808,8.536736,8.485074,9.639742,9.568527,9.593658,9.430832,9.531131,8.291964,8.35605
FXYD5,10.25429,10.26342,10.26322,9.710382,9.571006,9.464862,9.137016,9.174822,7.816661,7.911487
ANAPC1P1,9.078172,9.320403,9.270048,9.92306,9.768053,9.918005,9.717037,9.69838,8.328918,8.343656
SYNE3,7.956874,8.029881,8.134011,7.056626,7.10927,6.934961,7.311926,7.314907,8.582329,8.744189
LINC00341,7.276275,7.410762,7.763149,6.139156,6.275847,5.906219,6.24351,5.973391,8.340578,8.312262
RB1CC1,8.025079,8.269273,8.241701,7.973891,7.752797,7.673604,7.808557,7.563574,9.488002,9.823768
KIAA0100,9.934228,9.95473,10.03778,10.14946,10.30688,10.13245,10.01626,9.928145,8.483625,8.696474
CCDC112,6.800749,6.819783,6.979891,7.556774,7.491534,7.729362,7.55146,7.63371,6.180944,5.968055
FKBP1A,10.19065,10.11506,10.04893,10.20095,10.43171,10.38892,10.3871,10.35315,8.781844,9.012851
ENTPD7,8.091672,8.297105,8.118914,9.233102,9.189224,8.978703,8.953866,8.791677,7.299344,7.382226
TRIM25,9.622082,9.658626,9.779752,10.12881,10.17273,10.4025,9.736,10.00623,7.629743,8.061167
CIAO1,9.419057,9.526447,9.446604,9.909873,9.903891,10.06957,9.858805,9.92458,8.675459,8.664668
LPAR5,8.821627,8.699968,8.871331,10.32312,10.08017,10.30452,9.396364,9.652077,7.841375,7.980261
NT5DC3,6.747478,6.491383,6.861701,7.801323,8.268852,8.416448,7.994604,8.172023,5.701622,5.525242
