id	C1	C2	C3	C4	J1	J2	J3	J4
FLT4	7.70735913208088	8.29462074889163	7.79441586635011	7.59991284218713	5.24792751344359	7.12928301694497	5.64385618977472	5.4594316186373
VAMP8	11.5574637015978	11.9985904297453	11.4173251176799	11.3094763538411	9.72962074355304	8.93369065495223	10.410451351504	10.3353903546939
ERF	9.08480838780436	9.57931593758001	9.13699111208023	8.76487159073609	7.03342300153745	8.08214904135387	7.88874324889826	7.77478705960117
LINC01978	2	2.58496250072116	2	2.8073549220576	0	1.58496250072116	0	0
CFAP97	9.89481776330794	10.595257481449	10.0195907283579	9.97871045910636	8.55074678538324	8.4797802640291	9.18487534290828	9.01680828768655
TSPAN10	4.24792751344359	4.32192809488736	3	3.32192809488736	0	2.58496250072116	1	1
GPR153	5.55458885167764	6.06608919045777	5.64385618977472	5.70043971814109	1.58496250072116	4.58496250072116	3	3.4594316186373
SEMA7A	9.45121111183233	9.83605035505807	9.283088353024	9.13699111208023	6.88264304936184	8.72109918870719	7.10852445677817	6.83289001416474
MPC2	9.50581155391959	9.82495874052852	9.10328780841202	9.15734693536284	8.1548181090521	7.29462074889163	8.17990909001493	8.22881869049588
ZNF826P	7	7.4178525148859	6.83289001416474	6.93073733756289	5	4.52356195605701	5.64385618977472	6.12928301694497
GBGT1	8.93369065495223	9.45532722030456	8.84235034341381	8.82654848729091	7.70735913208088	6.75488750216347	7.72109918870718	7.91288933622996
DENND10	10.0484868739923	10.7304701371842	10.1124395067816	9.95564990752837	8.77478705960117	8.37937836707126	9.12670447284319	9.14465824283188
LIN28B	9.62021982550749	10.2877123795494	9.78299820892041	9.76155123244448	8.16992500144231	7.88264304936184	8.83920378809694	8.82336724004623
IFIT3	10.2562086885274	10.6608872703026	10.2573878426927	9.67948009950545	7.73470962022584	9.41362792902417	8.24317398347295	7.96578428466209
PTMAP8	4	4.75488750216347	4.16992500144231	3.58496250072116	2.8073549220576	2.58496250072116	3	2.58496250072116
TBC1D12	8.68650052718322	8.93957921431469	8.4178525148859	8.3037807481771	7.2667865406949	7.35755200461808	7.61470984411521	7.53915881110803
XYLB	8.4594316186373	9.23840473932508	8.57742882803575	8.70390357344466	6.95419631038687	7.59991284218713	7.57742882803575	7.60733031374961
EFR3B	2	2.32192809488736	3	3.16992500144231	4.24792751344359	6.14974711950468	4.52356195605701	4.39231742277876
H2AC4	3.4594316186373	4.58496250072116	3.90689059560852	3.4594316186373	5.85798099512757	4.75488750216347	6.08746284125034	6.10852445677817
DEAF1	10.0484868739923	10.57931593758	9.94397991434374	10.0084286220706	8.78790255939143	8.93073733756289	9.08214904135387	9.16741814583174
ZNF491	3.90689059560852	4.64385618977472	4.52356195605701	4.16992500144231	2.58496250072116	2.32192809488736	3.16992500144231	3.32192809488736
DNAAF5	8.54689445988764	8.98868468677217	8.39660478118186	8.23840473932508	7.31288295528436	7.22881869049588	7.33091687811462	7.59245703726808
MTCO2P2	4.32192809488736	4.90689059560852	3.90689059560852	4.24792751344359	2	3.16992500144231	3.16992500144231	2.32192809488736
ZSCAN16	10.1085244567782	10.4262647547021	9.63843591399047	9.52356195605701	8.46352437327118	8.12412131182919	8.8008998999203	8.77478705960117
GOLGA6L5P	10.2819300269554	10.5048189876328	10.2888660741658	10.0195907283579	9.08480838780436	9.39660478118186	9.15228484230658	9.21916852046216
MAFB	4.24792751344359	5.08746284125034	4.52356195605701	4.16992500144231	5.64385618977472	5.61470984411521	6	5.97727992349992
FOXJ1	2.32192809488736	3.90689059560852	3.16992500144231	2.32192809488736	0	0	1	1.58496250072116
ESR2	3.90689059560852	4.95419631038687	4.8073549220576	4.64385618977472	1	3.70043971814109	1	1.58496250072116
DPPA4	4.75488750216347	5.16992500144231	4.52356195605701	4.85798099512757	3	2.58496250072116	3.90689059560852	3.58496250072116
CHMP4C	5.24792751344359	6.24792751344359	5.32192809488736	5	3.16992500144231	4.4594316186373	3.58496250072116	2.8073549220576
TIGD4	5.32192809488736	6.28540221886225	5.8073549220576	5.70043971814109	3.90689059560852	4.24792751344359	4.64385618977472	4.70043971814109
NAT14	8.05528243550119	8.42206476617281	7.95419631038687	7.69348695749933	5.64385618977472	7.06608919045777	6.4757334309664	6.61470984411521
PDCD2L	5.78135971352466	6.02236781302845	5.04439411935845	5.39231742277876	4.08746284125034	4.39231742277876	4.4594316186373	3.90689059560852
LRP5	10.0168082876866	10.5362472156881	9.97297978606629	9.89178370321831	8.13955135239879	9.3037807481771	8.70390357344466	8.5352753766208
AGTRAP	7.34872815423108	7.74146698640115	7.39231742277876	7.12928301694497	4.90689059560852	6.35755200461808	6.08746284125034	5.85798099512757
AP1S1	9.28771237954945	9.64745842645492	9.06339508128851	9.06608919045777	7.61470984411521	8.27612440527424	8.2045711442492	8.07681559705083
RASAL1	1.58496250072116	3.70043971814109	3.70043971814109	2	0	0	1	0
